# Item reference — generated from item_db.json
# id	aegis_name	name	type	script	on_equip_script	on_unequip_script	notes
1380	BF_Two_Handed_Axe2	Brave Insane Battle Axe	IT_WEAPON	bonus bStr,3;   bonus2 bAddRace,RC_DemiPlayer,55;   autobonus "{ bonus bBreakArmorRate,10000; }",20,3000,BF_WEAPON,"{ specialeffect(EF_POTION_BERSERK, AREA, playerattached()); }";   bonus bUnbreakableWeapon,0;			
1381	N_Battle_Axe	Novice Battle Axe	IT_WEAPON				
1382	Krieger_Twohand_Axe1	Glorious Two-Handed Axe	IT_WEAPON	bonus2 bAddRace,RC_DemiPlayer,70;   bonus2 bIgnoreDefRate,RC_DemiPlayer,25;   bonus bUnbreakableWeapon,0;   if(getrefine()>5) {    bonus2 bAddRace,RC_DemiPlayer,(getrefine()-3)*(getrefine()-3);    bonus2 bIgnoreDefRate,RC_DemiPlayer,5;    bonus3 bAutoSpell,NPC_CRITICALWOUND,1,50;   }   if(getrefine()>8) {    bonus3 bAutoSpell,NPC_CRITICALWOUND,1,100;    bonus4 bAutoSpellOnSkill,MC_MAMMONITE,NPC_CRITICALWOUND,2,200;    bonus4 bAutoSpellOnSkill,WS_CARTTERMINATION,NPC_CRITICALWOUND,2,200;   }			
1383	Holy_Celestial_Axe	Celestial Axe	IT_WEAPON	bonus bAtkEle,Ele_Holy;   bonus bVit,10;   bonus2 bAddRace,RC_Undead,10;   bonus3 bAutoSpell,AL_BLESSING,5,50;			
1384	Veteran_Axe	Veteran Axe	IT_WEAPON	if(getskilllv(BS_DAGGER)==3) {    bonus bBaseAtk,10;   }   if(getskilllv(BS_SWORD)==3) {    bonus bBaseAtk,10;   }   if(getskilllv(BS_TWOHANDSWORD)==3) {    bonus bBaseAtk,10;   }   if(getskilllv(BS_KNUCKLE)==3) {    bonus bBaseAtk,10;   }   if(getskilllv(BS_SPEAR)==3) {    bonus bBaseAtk,10;   }   if(getskilllv(BS_AXE)==3) {    bonus bBaseAtk,10;   }   if(getskilllv(BS_MACE)==3) {    bonus bBaseAtk,10;   }   bonus bVit,2;			
1385	Bradium_Stonehammer	Bradium Stone Hammer	IT_WEAPON	bonus3 bAddEffOnSkill,BS_HAMMERFALL,Eff_Stun,500+(200*getrefine());			
1386	Doom_Slayer_I	Doom Slayer	IT_WEAPON	if(readparam(bStr)>=95) {    bonus bBaseAtk,400;    bonus2 bAddEff,Eff_Stun,3000;    bonus bAspdRate,-25;    bonus bUseSPrate,100;    bonus bBreakArmorRate,500;   }			
1387	Giant_Axe	Giant Axe	IT_WEAPON	bonus2 bSkillAtk,WS_CARTTERMINATION,15;   if(readparam(bStr)>=95) {    bonus bHit,10;    bonus bAspdRate,3;   }			
1388	Two_Handed_Axe_C	Two-Handed Axe	IT_WEAPON	bonus2 bAddSize,Size_Small,40;   bonus2 bAddSize,Size_Medium,40;   bonus2 bAddSize,Size_Large,40;			
1389	E_Tomahawk_C	Tomahawk	IT_WEAPON	bonus bAtkEle,Ele_Wind;			
1390	E_Right_Epsilon_C	Light Epsilon	IT_WEAPON	bonus bAtkEle,Ele_Holy;   bonus bStr,10;			
1401	Javelin	Javelin	IT_WEAPON				
1402	Javelin_	Javelin	IT_WEAPON				
1403	Javelin__	Javelin	IT_WEAPON				
1404	Spear	Spear	IT_WEAPON				
1405	Spear_	Spear	IT_WEAPON				
1406	Spear__	Spear	IT_WEAPON				
1407	Pike	Pike	IT_WEAPON				
1408	Pike_	Pike	IT_WEAPON				
1409	Pike__	Pike	IT_WEAPON				
1410	Lance	Lance	IT_WEAPON				
1411	Lance_	Lance	IT_WEAPON				
1412	Lance__	Lance	IT_WEAPON				
1413	Gungnir	Gungnir	IT_WEAPON	bonus bAtkEle,Ele_Wind;   bonus bPerfectHitRate,25;   bonus bHit,30;			
1414	Gelerdria	Gelerdria	IT_WEAPON	bonus bAtkEle,Ele_Earth;   bonus bMaxHP,800;   bonus bMaxSP,-50;			
1415	Skewer	Brocca	IT_WEAPON	bonus bIgnoreDefRace,RC_NonBoss;   bonus2 bAddEle,Ele_Neutral,25;			
1416	Tjungkuletti	Tjungkuletti	IT_WEAPON	bonus bSPDrainValue,1;   bonus bSPGainValue,5;			
1417	Pole_Axe	Pole Axe	IT_WEAPON	bonus bStr,1;   bonus bInt,2;   bonus bDex,1;			
1418	Gungnir_	Gungnir	IT_WEAPON	bonus bAtkEle,Ele_Wind;   bonus bPerfectHitRate,25;   bonus bHit,30;			
1419	Pole_Axe_C	Pole Axe	IT_WEAPON	bonus bStr,1;   bonus bInt,2;   bonus bDex,1;			
1420	Long_Horn	Long Horn	IT_WEAPON	bonus bAtkEle,Ele_Holy;   bonus2 bAddEff,Eff_Bleeding,500;   skill TF_DETOXIFY,1;   bonus bUnbreakableWeapon,0;			
1421	Battle_Hook	Battle Hook	IT_WEAPON	bonus2 bAddEff,Eff_Stun,500;   bonus2 bAddRace,RC_DemiPlayer,20;   skill KN_PIERCE,3;			
1422	Hunting_Spear	Hunting Spear	IT_WEAPON	bonus bIgnoreDefRace,RC_Brute;   bonus3 bAddMonsterDropItem,517,RC_Brute,1000;   bonus3 bAutoSpell,LK_JOINTBEAT,3,100;			
1423	Pole_XO	Pole XO	IT_WEAPON	bonus2 bAddRace, RC_All, 50;			
1424	Skewer_C	Refined Brocca	IT_WEAPON	bonus bIgnoreDefRace,RC_NonBoss;   bonus2 bAddSize,Size_Medium,20;			
1425	BF_Spear1	Assaulter Spear	IT_WEAPON	bonus bStr,2;   bonus2 bAddRace,RC_DemiPlayer,95;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   bonus bUnbreakableWeapon,0;   if(BaseJob==Job_Crusader) bonus bAspdRate,20;			
1426	Krieger_Onehand_Spear1	Glorious Spear	IT_WEAPON	bonus2 bAddRace,RC_DemiPlayer,95;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   bonus bUnbreakableWeapon,0;   if(getrefine()>5) {    bonus2 bAddRace,RC_DemiPlayer,(getrefine()-4)*(getrefine()-4);    bonus2 bIgnoreDefRate,RC_DemiPlayer,5;    bonus bAspdRate,10;   }   if(getrefine()>8) {    if(BaseJob==Job_Knight) bonus4 bAutoSpellOnSkill,KN_PIERCE,NPC_CRITICALWOUND,2,200;    else if(BaseJob==Job_Crusader) bonus3 bAutoSpell,PA_PRESSURE,5,100;   }			
1427	Spear_Of_Excellent	Spear Of Excellent	IT_WEAPON	bonus2 bSkillAtk,SM_MAGNUM,25;   bonus bStr,2;			
1428	Long_Horn_M	Long Horn	IT_WEAPON	bonus bAtkEle,Ele_Holy;   bonus2 bAddEff,Eff_Bleeding,500;   skill TF_DETOXIFY,1;   bonus bUnbreakableWeapon,0;			
1429	Hunting_Spear_M	Hunting Spear	IT_WEAPON	bonus bIgnoreDefRace,RC_Brute;   bonus3 bAddMonsterDropItem,517,RC_Brute,1000;   bonus3 bAutoSpell,LK_JOINTBEAT,3,500;			
1430	Pike_C	Pike	IT_WEAPON	bonus2 bAddSize,Size_Small,70;   bonus2 bAddSize,Size_Medium,70;   bonus2 bAddSize,Size_Large,70;			
1431	F_Pole_Axe_C	Pole Axe	IT_WEAPON	bonus bStr,1;   bonus bInt,2;   bonus bDex,1;			
1432	E_Pole_Axe_C	Pole Axe	IT_WEAPON	bonus bStr,1;   bonus bInt,2;   bonus bDex,1;			
1451	Guisarme	Guisarme	IT_WEAPON				
1452	Guisarme_	Guisarme	IT_WEAPON				
1453	Guisarme__	Guisarme	IT_WEAPON				
1454	Glaive	Glaive	IT_WEAPON				
1455	Glaive_	Glaive	IT_WEAPON				
1456	Glaive__	Glaive	IT_WEAPON				
1457	Partizan	Partizan	IT_WEAPON				
1458	Partizan_	Partizan	IT_WEAPON				
1459	Partizan__	Partizan	IT_WEAPON				
1460	Trident	Trident	IT_WEAPON				
1461	Trident_	Trident	IT_WEAPON				
1462	Trident__	Trident	IT_WEAPON				
1463	Halberd	Halberd	IT_WEAPON				
1464	Halberd_	Halberd	IT_WEAPON				
1465	Halberd__	Halberd	IT_WEAPON				
1466	Crescent_Scythe	Crescent Scythe	IT_WEAPON	bonus bCritical,30;   bonus bHit,10;			
1467	Bill_Guisarme	Bill Guisarme	IT_WEAPON	bonus2 bAddRace,RC_Brute,10;   bonus2 bAddRace,RC_DemiPlayer,5;			
1468	Zephyrus	Zephyrus	IT_WEAPON	bonus bAtkEle,Ele_Wind;   bonus2 bAddEff,Eff_Silence,200;   bonus3 bAutoSpell,MG_THUNDERSTORM,3,100;			
1469	Longinuss_Spear	Longinus's Spear	IT_WEAPON	bonus bAtkEle,Ele_Dark;   bonus2 bAddRace,RC_DemiPlayer,10;   bonus2 bAddRace,RC_Angel,10;			
1470	Brionac	Brionac	IT_WEAPON	bonus bAtkEle,Ele_Holy;   skill AL_HEAL,5;   bonus3 bAutoSpell,MG_SOULSTRIKE,3,100;   bonus2 bAddRace,RC_Boss,5;			
1471	Hell_Fire	Hellfire	IT_WEAPON	bonus bAtkEle,Ele_Fire;   bonus3 bAutoSpell,MG_FIREBALL,3,100;   bonus bStr,3;			
1472	Staff_Of_Soul	Soul Staff	IT_WEAPON	bonus bInt,5;   bonus bAgi,2;   bonus bMatkRate,15;			
1473	Wizardy_Staff	Wizardry Staff	IT_WEAPON	bonus bInt,6;   bonus bDex,2;   bonus bMatkRate,15;			
1474	Gae_Bolg	Gae Bolg	IT_WEAPON	bonus bIgnoreDefRace,RC_Dragon;   bonus2 bAddRace,RC_Boss,10;			
1475	Horseback_Lance	Equestrian's Spear	IT_WEAPON				
1476	Crescent_Scythe_	Crescent Scythe	IT_WEAPON	bonus bCritical,30;   bonus bHit,10;			
1477	Spectral_Spear	Spectral Spear	IT_WEAPON	bonus2 bAddEle,Ele_Dark,20;   bonus2 bAddRace,RC_Demon,20;   bonus2 bAddRace,RC_Undead,20;   bonus2 bSubEle,Ele_Dark,10;   bonus2 bSubRace,RC_Demon,10;   bonus2 bSubRace,RC_Undead,10;   bonus3 bAddEff,Eff_Confusion,10000,ATF_SELF|ATF_SHORT;   bonus bHPGainValue,50;			
1478	Ahlspiess	Ahlspiess	IT_WEAPON	bonus bIgnoreDefRace, RC_All;   bonus2 bAddRace,RC_DemiPlayer,10;   bonus3 bAutoSpell,KN_PIERCE,5,30;			
1479	Spectral_Spear_	Spectral Spear	IT_WEAPON	bonus2 bAddEle,Ele_Dark,20;   bonus2 bAddRace,RC_Demon,20;   bonus2 bAddRace,RC_Undead,20;   bonus2 bSubEle,Ele_Dark,10;   bonus2 bSubRace,RC_Demon,10;   bonus2 bSubRace,RC_Undead,10;   bonus3 bAddEff,Eff_Confusion,10000,ATF_SELF|ATF_SHORT;   bonus bHPGainValue,50;			
1480	Gae_Bolg_	Gae Bolg	IT_WEAPON	bonus bIgnoreDefRace,RC_Dragon;   bonus2 bAddRace,RC_Boss,10;			
1481	Zephyrus_	Zephyrus	IT_WEAPON	bonus bAtkEle,Ele_Wind;   bonus2 bAddEff,Eff_Silence,200;   bonus3 bAutoSpell,MG_THUNDERSTORM,3,100;			
1482	BF_Lance1	Assaulter Lance	IT_WEAPON	bonus bStr,2;   bonus2 bAddRace,RC_DemiPlayer,25;   bonus bIgnoreDefRace,RC_DemiPlayer;   bonus bUnbreakableWeapon,0;			
1483	Ivory_Lance	Ivory Lance	IT_WEAPON	bonus bAgi,2;   bonus bAspdRate,3;   bonus2 bAddEff,Eff_Bleeding,100;   bonus3 bAutoSpell,LK_JOINTBEAT,1,100;   skill KN_SPEARSTAB,5;			
1484	Cardo	Cardo	IT_WEAPON	bonus bAspdRate,-10;   bonus bDef,getrefine()/2;			
1485	Battle_Fork	Battle Fork	IT_WEAPON				
1486	Krieger_Twohand_Spear1	Glorious Lance	IT_WEAPON	bonus2 bAddRace,RC_DemiPlayer,70;   bonus2 bIgnoreDefRate,RC_DemiPlayer,25;   bonus bUnbreakableWeapon,0;   if(getrefine()>5) {    bonus2 bAddRace,RC_DemiPlayer,(getrefine()-4)*(getrefine()-4);    bonus2 bIgnoreDefRate,RC_DemiPlayer,5;   }   if(getrefine()>8) {    if(BaseJob==Job_Knight) bonus4 bAutoSpellOnSkill,KN_PIERCE,NPC_CRITICALWOUND,2,200;    else if(BaseJob==Job_Crusader) bonus3 bAutoSpell,PA_PRESSURE,5,200;   }			
1487	Lance_C	Lance	IT_WEAPON	bonus2 bAddSize,Size_Small,50;   bonus2 bAddSize,Size_Medium,50;   bonus2 bAddSize,Size_Large,50;			
1488	Ahlspiess_C	Ahlspiess	IT_WEAPON	bonus bIgnoreDefRace, RC_All;   bonus2 bAddRace,RC_DemiPlayer,10;   bonus3 bAutoSpell,KN_PIERCE,5,30;			
1501	Club	Club	IT_WEAPON				
1502	Club_	Club	IT_WEAPON				
1503	Club__	Club	IT_WEAPON				
1504	Mace	Mace	IT_WEAPON				
1505	Mace_	Mace	IT_WEAPON				
1506	Mace__	Mace	IT_WEAPON				
1507	Smasher	Smasher	IT_WEAPON				
1508	Smasher_	Smasher	IT_WEAPON				
1509	Smasher__	Smasher	IT_WEAPON				
1510	Flail	Flail	IT_WEAPON				
1511	Flail_	Flail	IT_WEAPON				
1512	Flail__	Flail	IT_WEAPON				
1513	Morning_Star	Morning Star	IT_WEAPON				
1514	Morning_Star_	Morning Star	IT_WEAPON				
1515	Morning_Star__	Morning Star	IT_WEAPON				
1516	Sword_Mace	Sword Mace	IT_WEAPON				
1517	Sword_Mace_	Sword Mace	IT_WEAPON				
1518	Sword_Mace__	Sword Mace	IT_WEAPON				
1519	Chain	Chain	IT_WEAPON				
1520	Chain_	Chain	IT_WEAPON				
1521	Chain__	Chain	IT_WEAPON				
1522	Stunner	Stunner	IT_WEAPON	bonus2 bAddEff,Eff_Stun,1000;			
1523	Spike	Spike	IT_WEAPON	bonus bCritical,40;   bonus bDefRate,-67;   bonus bDef2Rate,-67;			
1524	Golden_Mace	Golden Mace	IT_WEAPON	bonus2 bAddRace,RC_Undead,10;   bonus bUnbreakableWeapon,0;			
1525	Long_Mace	Long Mace	IT_WEAPON	bonus bLongAtkDef,10;			
1526	Slash	Slash	IT_WEAPON	bonus2 bAddRace,RC_Undead,15;   bonus2 bWeaponComaRace,RC_Undead,10;   bonus2 bExpAddRace,RC_Undead,5;			
1527	Quadrille	Quadrille	IT_WEAPON	bonus2 bAddRace,RC_Undead,10;   bonus2 bAddRace,RC_DemiPlayer,10;   bonus2 bAddEle,Ele_Earth,10;			
1528	Grand_Cross	Grand Cross	IT_WEAPON	bonus bAtkEle,Ele_Holy;   skill PR_TURNUNDEAD,3;   bonus3 bAutoSpell,PR_TURNUNDEAD,3,100;   bonus2 bSPDrainValueRace,RC_Undead,1;   bonus2 bSPGainRace,RC_Undead,3;			
1529	Iron_Driver	Iron Driver	IT_WEAPON				
1530	Mjolnir	Mjolnir	IT_WEAPON	bonus bAtkEle,Ele_Wind;   bonus bDex,40;   bonus bStr,15;   bonus bAspdRate,10;   bonus bUnbreakableWeapon,0;			
1531	Spanner	Wrench	IT_WEAPON	bonus2 bAddEff,Eff_Blind,100;   bonus2 bAddEff,Eff_Stun,100;   bonus2 bAddEff,Eff_Poison,100;   bonus2 bAddEff,Eff_Freeze,100;			
1532	Stunner_	Stunner	IT_WEAPON	bonus2 bAddEff,Eff_Stun,1000;			
1533	Warrior_Balmung	Warrior's Balmung	IT_WEAPON	bonus bAllStats,5;			
1534	Spanner_C	Wrench	IT_WEAPON	bonus2 bAddEff,Eff_Blind,100;   bonus2 bAddEff,Eff_Stun,100;   bonus2 bAddEff,Eff_Poison,100;   bonus2 bAddEff,Eff_Freeze,100;			
1535	Hollgrehenn_Hammer	Hollgrehenn's Hammer	IT_WEAPON	bonus bBreakArmorRate,100;   bonus bBreakWeaponRate,100;   if(readparam(bStr)>=44) {    bonus bBaseAtk,44;   }			
1536	Good_Morning_Star	Good Morning Star	IT_WEAPON	bonus2 bAddRace, RC_All, 50;			
1537	Quadrille_C	Refined Quadrille	IT_WEAPON	bonus2 bAddRace,RC_DemiPlayer,30;   bonus2 bAddRace,RC_Demon,40;   bonus2 bAddRace,RC_Undead,40;			
1538	Spike_	Spike	IT_WEAPON	bonus bCritical,40;   bonus bDefRate,-67;   bonus bDef2Rate,-67;			
1539	Golden_Mace_	Golden Mace	IT_WEAPON	bonus2 bAddRace,RC_Undead,10;   bonus bUnbreakableWeapon,0;			
1540	Grand_Cross_	Grand Cross	IT_WEAPON	bonus bAtkEle,Ele_Holy;   skill PR_TURNUNDEAD,3;   bonus3 bAutoSpell,PR_TURNUNDEAD,3,100;   bonus2 bSPDrainValueRace,RC_Undead,1;   bonus2 bSPGainRace,RC_Undead,3;			
1541	Nemesis	Nemesis	IT_WEAPON	bonus bAtkEle,Ele_Holy;   bonus2 bAddRace,RC_Undead,10;   bonus2 bAddRace,RC_Demon,10;   bonus3 bAutoSpell,AL_CRUCIS,1+getrefine(),100;   autobonus "{ bonus bBaseAtk,50; }",10,20000,BF_WEAPON,"{ specialeffect(EF_BLOODDRAIN, AREA, playerattached()); }";			
1542	BF_Morning_Star1	Valorous Battlefield Morning Star	IT_WEAPON	bonus bStr,1;   bonus bDex,1;   bonus2 bAddRace,RC_DemiPlayer,75;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   bonus bUnbreakableWeapon,0;			
1543	BF_Morning_Star2	Brave Battlefield Morning Star	IT_WEAPON	bonus bStr,1;   bonus bDex,1;   bonus2 bAddRace,RC_DemiPlayer,75;   bonus bUnbreakableWeapon,0;   autobonus "{ bonus2 bAddEff,Eff_Stun,5000; }",10,6000,BF_WEAPON,"{ specialeffect(EF_POTION_BERSERK, AREA, playerattached()); }";			
1544	Lunakaligo	Lunakaligo	IT_WEAPON	if(readparam(bStr)>=77) {    bonus bAspdRate,4;    bonus2 bAddEff,Eff_Stun,1500;    bonus3 bAddMonsterDropItem,12065,RC_Plant,500;    bonus3 bAddMonsterDropItem,12043,RC_Brute,500;    bonus3 bAddMonsterDropItem,12069,RC_Fish,500;   }			
1545	N_Mace	Novice Mace	IT_WEAPON				
1546	Krieger_Onehand_Mace1	Glorious Morning Star	IT_WEAPON	bonus2 bAddRace,RC_DemiPlayer,75;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   bonus bUnbreakableWeapon,0;   if(getrefine()>5) {    bonus2 bAddRace,RC_DemiPlayer,(getrefine()-4)*(getrefine()-4);    bonus2 bIgnoreDefRate,RC_DemiPlayer,5;    bonus bAspdRate,5;   }   if(getrefine()>8) {    bonus2 bAddEff,Eff_Stun,2000;    bonus bAspdRate,5;   }			
1547	Mace_Of_Madness	Mace Of Madness	IT_WEAPON	bonus2 bSkillAtk,MC_CARTREVOLUTION,25;   bonus bStr,2;			
1548	Veteran_Hammer	Veteran Hammer	IT_WEAPON	bonus bHealPower,getskilllv(AL_DP);   bonus bCritical,getskilllv(PR_MACEMASTERY)*2;   bonus bInt,1;   bonus bLuk,1;			
1549	Pilebuncker	Pile Bunker	IT_WEAPON				
1550	Book	Book	IT_WEAPON				
1551	Bible	Bible	IT_WEAPON	bonus bInt,2;			
1552	Tablet	Tablet	IT_WEAPON				
1553	Book_Of_Billows	Book of Billows	IT_WEAPON	bonus bAtkEle,Ele_Water;			
1554	Book_Of_Mother_Earth	Book of Mother Earth	IT_WEAPON	bonus bAtkEle,Ele_Earth;			
1555	Book_Of_Blazing_Sun	Book of the Blazing Sun	IT_WEAPON	bonus bAtkEle,Ele_Fire;			
1556	Book_Of_Gust_Of_Wind	Book of Gust of Wind	IT_WEAPON	bonus bAtkEle,Ele_Wind;			
1557	Book_Of_The_Apocalypse	Book of the Apocalypse	IT_WEAPON	bonus bAtkEle,Ele_Dark;   bonus2 bAddEle,Ele_Holy,5;   bonus2 bAddEle,Ele_Water,7;   bonus2 bAddEle,Ele_Earth,7;   bonus2 bAddEle,Ele_Fire,7;   bonus2 bAddEle,Ele_Wind,7;			
1558	Girls_Diary	Girl's Diary	IT_WEAPON	bonus2 bAddDamageClass,1188,150;			
1559	Legacy_Of_Dragon	Legacy of Dragon	IT_WEAPON	bonus bInt,3;   bonus bIgnoreDefRace,RC_Dragon;   bonus2 bSPGainRace,RC_Dragon,10;			
1560	Diary_Of_Great_Sage	Sage's Diary	IT_WEAPON	bonus bMatkRate,15;   if(readparam(bStr)>=50) bonus bAspdRate,5;   if(readparam(bInt)>=70) bonus bMatkRate,5;			
1561	Hardback	Hardcover Book	IT_WEAPON	bonus bStr,3;   bonus bDex,2;			
1562	Bible_Of_Battlefield	Battlefield Textbook	IT_WEAPON	bonus bInt,3;   bonus3 bAutoSpell,AL_BLESSING,3+(getskilllv(AL_BLESSING)>3)*(getskilllv(AL_BLESSING)-3),20;			
1563	Diary_Of_Great_Sage_C	Sage's Diary	IT_WEAPON	bonus bMatkRate,20;   bonus bAspdRate,5;			
1564	Encyclopedia	Encyclopedia	IT_WEAPON	bonus bMatkRate,15;   bonus bInt,3;   bonus bDex,2;   bonus bCritical,20+((readparam(bLuk)*2)/10);			
1565	Death_Note	Ledger of Death	IT_WEAPON	bonus bMatkRate,15;   bonus bStr,3;   bonus bInt,3;   bonus bLuk,-20;   bonus2 bWeaponComaRace,RC_DemiPlayer,10;   bonus bAspdRate,getrefine();   if(BaseJob==Job_Sage) bonus3 bAutoSpell,NPC_HELLJUDGEMENT,5,20;			
1566	Diary_Of_Great_Basil	Diary Of Great Basil	IT_WEAPON	bonus2 bAddRace, RC_All, 50;			
1567	Hardback_C	Refined Hardcover Book	IT_WEAPON	bonus bStr,5;   bonus bDex,2;   bonus bMatkRate,20;			
1568	Book_Of_Billows_	Book of Billows	IT_WEAPON	bonus bAtkEle,Ele_Water;			
1569	Book_Of_Mother_Earth_	Book of Mother Earth	IT_WEAPON	bonus bAtkEle,Ele_Earth;			
1570	Book_Of_Blazing_Sun_	Book of Blazing Sun	IT_WEAPON	bonus bAtkEle,Ele_Fire;			
1571	Book_Of_Gust_Of_Wind_	Book of Gust of Wind	IT_WEAPON	bonus bAtkEle,Ele_Wind;			
1572	Principles_Of_Magic	Principles of Magic	IT_WEAPON	bonus bMatkRate,20;   bonus bInt,3;   bonus bSPrecovRate,5;			
1573	Ancient_Magic	Ancient Magic	IT_WEAPON	bonus bMatkRate,15;			
1574	BF_Book1	Brave Battle Strategy Book	IT_WEAPON	bonus bStr,2;   bonus bInt,1;   bonus bMatkRate,15;   bonus2 bAddRace,RC_DemiPlayer,75;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   bonus bUnbreakableWeapon,0;			
1575	BF_Book2	Valorous Battle Strategy Book	IT_WEAPON	bonus bStr,2;   bonus bInt,1;   bonus bMatkRate,15;   bonus2 bIgnoreMdefRate,RC_DemiPlayer,25;   bonus bUnbreakableWeapon,0;			
1576	Krieger_Book1	Glorious Tablet	IT_WEAPON	bonus bMatkRate,15;   bonus2 bAddRace,RC_DemiPlayer,80;   bonus2 bIgnoreDefRate,RC_DemiPlayer,25;   bonus bUnbreakableWeapon,0;   if(getrefine()>5) {    bonus2 bAddRace,RC_DemiPlayer,(getrefine()-4)*(getrefine()-4);    bonus2 bIgnoreDefRate,RC_DemiPlayer,5;   }   if(getrefine()>8) autobonus "{ bonus bBaseAtk,200; }",30,3000,BF_WEAPON,"{ specialeffect(EF_BASH3D, AREA, playerattached()); }";			
1577	Krieger_Book2	Glorious Apocalypse	IT_WEAPON	bonus bMatkRate,15;   bonus2 bAddRace,RC_DemiPlayer,80;   bonus2 bIgnoreDefRate,RC_DemiPlayer,25;   bonus bUnbreakableWeapon,0;   if(getrefine()>5) bonus2 bIgnoreDefRate,RC_DemiPlayer,5;   if(getrefine()>8) {    bonus bMatkRate,5;    bonus bCastrate,-5;    bonus bDelayrate,-5;   }			
1578	Book_Of_Prayer	Book Of Prayer	IT_WEAPON	bonus bVit,2;   bonus bMdef,2;   bonus bMaxSPrate,10;			
1579	Death_Note_M	Book of the Dead	IT_WEAPON	bonus bMatkRate,15;   bonus bStr,3;   bonus bInt,3;   bonus bLuk,-20;   bonus2 bWeaponComaRace,RC_DemiPlayer,10;   bonus bAspdRate,getrefine();   if(BaseJob==Job_Sage) bonus3 bAutoSpell,NPC_HELLJUDGEMENT,5,20;			
1580	Encyclopedia_C	Giant Encyclopedia	IT_WEAPON	bonus bMatkRate,15;   bonus bInt,3;   bonus bDex,2;   bonus bCritical,20+((readparam(bLuk)*2)/10);   bonus2 bAddSize,Size_Small,40;   bonus2 bAddSize,Size_Medium,40;   bonus2 bAddSize,Size_Large,40;			
1581	F_Diary_Of_Great_Sage_C	Diary Of Great Sage	IT_WEAPON				
1582	E_Diary_Of_Great_Sage_C	Diary Of Great Sage	IT_WEAPON				
1599	Angra_Manyu	Angra Manyu	IT_WEAPON	bonus bAllStats,50;   bonus bBaseAtk,3800;   bonus bMatkRate,200;   bonus2 bHPDrainRate,1000,100;   bonus2 bSPDrainRate,1000,20;   bonus bHealPower,200;   bonus2 bAddRace, RC_All, 100;   skill WZ_STORMGUST,10;   skill WZ_METEOR,10;   skill WZ_VERMILION,10;   skill GM_SANDMAN,1;			
1601	Rod	Rod	IT_WEAPON	bonus bMatkRate,15;			
1602	Rod_	Rod	IT_WEAPON	bonus bMatkRate,15;			
1603	Rod__	Rod	IT_WEAPON	bonus bMatkRate,15;			
1604	Wand	Wand	IT_WEAPON	bonus bInt,1;   bonus bMatkRate,15;			
1605	Wand_	Wand	IT_WEAPON	bonus bInt,1;   bonus bMatkRate,15;			
1606	Wand__	Wand	IT_WEAPON	bonus bInt,1;   bonus bMatkRate,15;			
1607	Staff	Staff	IT_WEAPON	bonus bInt,2;   bonus bMatkRate,15;			
1608	Staff_	Staff	IT_WEAPON	bonus bInt,2;   bonus bMatkRate,15;			
1609	Staff__	Staff	IT_WEAPON	bonus bInt,2;   bonus bMatkRate,15;			
1610	Arc_Wand	Arc Wand	IT_WEAPON	bonus bInt,3;   bonus bMatkRate,15;			
1611	Arc_Wand_	Arc Wand	IT_WEAPON	bonus bInt,3;   bonus bMatkRate,15;			
1612	Arc_Wand__	Arc Wand	IT_WEAPON	bonus bInt,3;   bonus bMatkRate,15;			
1613	Mighty_Staff	Mighty Staff	IT_WEAPON	bonus bStr,10;   bonus bMatkRate,15;   bonus bSPDrainValue,-2;			
1614	Blessed_Wand	Wand of Occult	IT_WEAPON	bonus bInt,3;   bonus bMatkRate,15;			
1615	Bone_Wand	Evil Bone Wand	IT_WEAPON	bonus bInt,4;   bonus bAtkEle,Ele_Undead;   bonus bMatkRate,15;			
1616	Staff_Of_Wing	Wing Staff	IT_WEAPON	bonus bMatkRate,15;   bonus bCastrate,-5;			
1617	Survival_Rod	Survivor's Rod	IT_WEAPON	bonus bDex,2;   bonus bMatkRate,15;   bonus bMaxHP,300;			
1618	Survival_Rod_	Survivor's Rod	IT_WEAPON	bonus bDex,3;   bonus bMatkRate,15;   bonus bMaxHP,400;			
1619	Survival_Rod2	Survivor's Rod	IT_WEAPON	bonus bInt,2;   bonus bMatkRate,15;   bonus bMaxHP,300;			
1620	Survival_Rod2_	Survivor's Rod	IT_WEAPON	bonus bInt,3;   bonus bMatkRate,15;   bonus bMaxHP,400;			
1621	Hypnotists_Staff	Hypnotist's Staff	IT_WEAPON	bonus bInt,1;   bonus bMatkRate,25;			
1622	Hypnotists_Staff_	Hypnotist's Staff	IT_WEAPON	bonus bInt,1;   bonus bMatkRate,25;			
1623	Mighty_Staff_C	Mighty Staff	IT_WEAPON	bonus bStr,10;   bonus bInt,4;   bonus bMatkRate,20;   bonus bSPDrainValue,-1;			
